timestamp,hour,day_of_week,date,currentSpeed,freeFlowSpeed,confidence,congestion
2025-06-21T11:01:02.056683+02:00,11,5,2025-06-21,13,16,1,MEDIUM
2025-06-23T13:09:11.221709+02:00,13,0,2025-06-23,11,16,1,MEDIUM
2025-06-21T10:08:02.185158+02:00,10,5,2025-06-21,13,17,1,MEDIUM
2025-06-21T16:11:01.526688+02:00,16,5,2025-06-21,10,17,1,MEDIUM
2025-06-21T16:55:01.508940+02:00,16,5,2025-06-21,10,17,1,MEDIUM
2025-06-20T20:37:02.392280+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-21T19:18:01.951994+02:00,19,5,2025-06-21,4,17,1,HIGH
2025-06-22T23:23:01.836032+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-20T23:10:01.808278+02:00,23,4,2025-06-20,11,16,1,MEDIUM
2025-06-20T19:39:02.183571+02:00,19,4,2025-06-20,13,17,1,MEDIUM
2025-06-21T17:53:01.521251+02:00,17,5,2025-06-21,8,17,1,HIGH
2025-06-23T15:15:01.574163+02:00,15,0,2025-06-23,17,17,1,LOW
2025-06-20T19:44:02.346002+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-22T22:16:02.036931+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T15:34:01.318394+02:00,15,5,2025-06-21,13,16,1,MEDIUM
2025-06-21T10:38:01.787565+02:00,10,5,2025-06-21,11,16,1,MEDIUM
2025-06-23T13:48:02.000358+02:00,13,0,2025-06-23,17,17,1,LOW
2025-06-21T19:04:02.269660+02:00,19,5,2025-06-21,7,16,1,HIGH
2025-06-20T21:13:02.255548+02:00,21,4,2025-06-20,17,17,1,LOW
2025-06-21T10:57:01.659528+02:00,10,5,2025-06-21,13,17,1,MEDIUM
